0	0.13453351889067922	0.22092138021278035	0.2667772412307042	0.278655744230857	0.29511403634055583	0.3350573878534792	0.39431477743820254	0.4693028476319545	0.5569450939076759	0.6546025107092284	0.7600131102476341	0.8712405383213373	0.9866291862681832	1.1047655507616803	1.2244448737556213	1.3446423405528674	1.4644881967079997	1.58324628598917	1.7002955404753175	1.8151140814026894	1.9272650617539753	2.0363854546409086	2.1421750405443682	2.2443878651799842	2.3428247839131546	2.4373264384834825	2.5277677764713076	2.614053257630724	2.6961123451327556	2.773895992762017	2.8473735661318793	2.9165299520266874	2.981363310088046	3.041883122699748	3.098108241841275	3.150065650584682	3.1977889669824657	3.2413174527386306	3.2806950185102726	3.3159693793052134	3.3471914171003743	3.3744144821095237	3.3976939722303467	3.4170867967523524	3.432651067277945	3.444445722286035	3.4525302751484794	3.4569645698856863	3.4578085706229986	3.4604949291779654	3.4666519221628027	3.4762201205071355	3.489140517275347	3.505354606907612	3.52480445240357	3.5474327570893096	3.5731828973493456	3.6019989789491897	3.6338258536479193	3.668609156327979	3.706295315705969	3.746831573541431	3.7901659924628817	3.8362474627365977	3.885025706040016	3.9364512757686345	3.9904755552818463	4.047050755748164	4.106129908954123	4.167666864031565	4.23161627662368	4.264209190549473	4.2810656918019605	4.339297090944842	4.431956123635683	4.553068293530562	4.697498612739999	4.860836623426691	5.039296868006342	5.22963321778528	5.429064798918863	5.635212000878094	5.84604129164027	6.059817574305203	6.275063053514606	6.490521867096995	6.705128971609305	6.917984105639166	7.128328919576241	7.335527191981226	7.539047681353381	7.738449510964164	7.933369548447768	8.123511485919044	8.308636370566193	8.488554397646874	8.663117955125468	8.832215455416604	8.995766369062622	9.153716305290446	9.306033607602501	9.452705580790763	9.593735833910895	9.729141786279785	9.858952363539139	9.98320637839429	10.101950739263438	10.21523919671673	10.323131160134192	10.425690614846735	10.522985359243595	10.61508616754388	10.702066202692967	10.78400043599903	10.8609652193174	10.93303783836447	11.000296213523177	11.062818569003445	11.120683221232461	11.173968336119124	11.222751780737045	11.267110947285893	11.307122650620757	11.342863002718747	11.37440734324686	11.401830152171629	11.425205004096812	11.4446045096114	11.460100286661602	11.47176292355803	11.479661963110468	11.483865879006153	11.484442071536664	11.487427285796636	11.493908676481173	11.503822099304566	11.517104491261703	11.533693868610502	11.553529317218207	11.576550982909588	11.602700065399066	11.631918803188157	11.655416531684196	11.684602765935564	11.757873578128097	11.86783003194816	12.008109239607165	12.173242264775588	12.358531775828899	12.559946172128372	12.77402803867441	12.997815458317541	13.228773885254604	13.464737359952265	13.703857758710543	13.944560981015943	14.185509127569958	14.425567871485772	14.663778222207632	14.89933211642713	15.131551554497305	15.359870528897643	15.583819353998297	15.803011032505697	16.017129652241344	16.22592039176909	16.429180867929773	16.626753626110172	16.818519690593504	17.004392760819762	17.18431495715196	17.358252070250025	17.526190445253306	17.688133693026188	17.844100017992027	17.994120128510612	18.138235005415897	18.276494442069144	18.408955450625445	18.535681038343135	18.65673919328968	18.772201848067642	18.882144197678098	18.986643945122694	19.08578074072807	19.17963568205258	19.268290899493092	19.351829167649065	19.430333623108513	19.50388747044645	19.572573789119225	19.63647531405079	19.695674304917933	19.750252385098662	19.800290454616892	19.845868574653533	19.887065910806516	19.923960652952783	19.956629979492675	19.98515000446315	20.009595756249432	20.030041145551127	20.04655895451997	20.059220818991506	20.068097225252785	20.073257505803788	20.074769839668583	20.07683842565361	20.082422047509834	20.091455959679088	20.10387654585677	20.11962130452712	20.13862884276907	20.160838856502792	20.177150638467403	20.240915714860446	20.344245216255622	20.480353683540688	20.643408061033806	20.828396947785507	21.03101813910407	21.247581162814555	21.47492336830688	21.710337396920615	21.951508537778963	22.1964606889629	22.443509705276483	22.691223122184926	22.93838552310759	23.18396805191113	23.42710302066644	23.667061467046953	23.903233678843407	24.135112503581883	24.362279070867505	24.58439042781295	24.801168825879756	25.012392388622256	25.21788715537047	25.417520262458947	25.611194036253902	25.798840760367717	25.980418305000992	26.15590652376982	26.325303591621	26.48862358090864	26.645893733061698	26.79715249432862	26.942447743854093	27.081835097973922	27.215376755492997	27.343140192578996	27.465197267917073	27.581623360543922	27.692496598626537	27.79789732402407	27.897907430263082	27.992610058961922	28.082089066835113	28.16642881547237	28.245713786480554	28.320028426891007	28.389456875986596	28.454082851263404	28.513989458138756	28.56925910621416	28.619973380007448	28.666212978290254	28.708057629143823	28.745586047210008	28.778875880558864	28.808003682034368	28.833044878633505	28.854073754254426	28.871163434585146	28.884385877556277	28.893811870937228	28.899511030691745	28.901551802267896	28.90310213865938	28.908177458304912	28.91671278869371	28.928644293033067	28.943909262532266	28.962446101608013	28.966931289386995	29.01361854082736	29.103065100846663	29.22803323952236	29.382299620287405	29.560516199971687	29.75809029988155	29.97108114103757	30.196109956175402	30.43028312185736	30.671125390954487	30.916522327904485	31.164670612987024	31.414035140728974	31.663311986093376	31.911396416730117	32.157355351307295	32.40040336317646	32.63988226832293	32.8752434426027	33.10603249210286	33.331875897205464	33.55246963798308	33.76756941605432	33.97698218687305	34.18055880995112	34.378187730966545	34.56978929561128	34.755311596389845	34.93472581010022	35.10802316204628	35.2752116908328	35.43631364937121	35.591363449110396	35.74040547853475	35.88349268372172	36.02068499177664	36.152048134002975	36.2776526373856	36.39757282035437	36.51188612721022	36.620672380078496	36.72401324899828	36.82199174075408	36.914691818867965	37.00219800113554	37.084595105148466	37.161967943380134	37.23440115109886	37.3019789590667	37.364785078178585	37.422902533275874	37.47641358682442	37.52539962062114	37.56994108616862	37.61011742354589	37.64600703005975	37.677687207656604	37.70523414413418	37.728722882190745	37.74822730971957	37.76382014408695	37.775572928609726	37.78355603004752	37.78783864013242	37.7884887768877	37.79140425918823	37.797819663317085	37.80767044175254	37.820893180069426	37.83742559002491	37.85720649049316	37.88365494016858	37.956303235777874	38.06743128400132	38.21039932066338	38.37950020345732	38.56983127776856	38.77718423376715	38.99794976743873	39.22903534590492	39.46779416734045	39.71196385310177	39.95961352975056	40.2090981446614	40.459019026072205	40.70818997548009	40.95560740599363	41.20042546125345	41.441934066326375	41.67953987369251	41.9127498863918	42.141157482765344	42.36443031554363	42.58229982809577	42.79455211722319	43.00102013393998	43.20157701157728	43.39613027886581	43.584616750381585	43.76699822924796	43.943257994905636	44.113397208375865	44.27743254545207	44.43539352204576	44.58732057553775	44.733263326773695	44.8732789230497	45.007430908840035	45.13578794467109	45.25842293814415	45.375412193471035	45.486834662892974	45.59277142063282	45.69330501518174	45.788519173797944	45.87849828135028	45.963327174121275	46.04309076584173	46.1178738942109	46.187761057526416	46.252836300058235	46.313183030279134	46.36888393572084	46.42002086083965	46.466674744747586	46.50892554198784	46.54685217837177	46.5805325022055	46.61004325463585	46.63546004213638	46.65685731870874	46.674308372922816	46.68788531842299	46.69765909217611	46.703699453778526	46.706074987269396	46.70729686842762	46.71204991014557	46.720269014494164	46.73189022364255	46.74685071032147	46.76508876455894	46.76922553607495	46.82324024651275	46.918898753370094	47.04911780541651	47.20780731759544	47.38973443591009	47.59040577711538	47.805966300486	48.03311119078217	48.26901068428456	48.51124464149841	48.757746176231635	49.00675299085226	49.25676535368617	49.506509864577076	49.754907985691034	50.001049401349555	50.24416829141577	50.4836233159849	50.718880334550406	50.949497438990655	51.17511193015358	51.395429077605606	51.610212552654914	51.81927615211899	52.022476632291216	52.21970753907804	52.410893552097335	52.59598647321841	52.774960721700914	52.94781020311251	53.11454534177669	53.275190361122554	53.429781374546636	53.57836422963165	53.720993074277615	53.85772889527435	53.98863828189372	54.113792501279974	54.23326648684409	54.347138182504196	54.4554878421959	54.55839746408803	54.65595034651105	54.748230660896496	54.83532310731649	54.917312625051835	54.99428412856803	55.06632231183314	55.13351144899952	55.195935263851986	55.253676782164845	55.30681824622952	55.3554410083457	55.399625476212755	55.439451038915614	55.47499603331801	55.506337695497585	55.53355214134011	55.55671433770411	55.575898092962426	55.591176042094055	55.60261964416835	55.610299180035206	55.614283754288486	55.614641296914606	55.61784401941592	55.62454139869268	55.63466897506082	55.64816342221721	55.664962539147446	55.6850050473922	55.718765247973785	55.797546459258825	55.913792899865015	56.06100666365071	56.233602941241806	56.426784794945895	56.63643499984208	56.85902294193192	57.09152390720547	57.331349595526305	57.5762880958733	57.824452063962575	58.07423398424484	58.324267547533196	58.57339444734348	58.820635181145654	59.06516454391169	59.30629022233706	59.54343425329793	59.776116882602295	60.00394283744517	60.22658950213882	60.443796678214866	60.655357687151685	60.86111166385644	61.060937037219816	61.25474578672436	61.44247867975621	61.62410076630748	61.799598153857936	61.96897440835439	62.13224819390797	62.289450780491585	62.44062401878707	62.58581875918477	62.7250931612707	62.85851159645701	62.98614343564551	63.108062136627204	63.224344471997	63.335069754873736	63.440319338867155	63.54017599127892	63.63472359317335	63.724046636050886	63.8082300196793	63.88735868330285	63.9615174621522	64.03079082207505	64.09526275702827	64.1550166021549	64.21013496038793	64.26069957452366	64.30679127497784	64.34848989546275	64.38587423663128	64.41902201346674	64.44800983119623	64.47291315533802	64.49380629751506	64.5107624011168	64.52385343400636	64.53315018646782	64.5387222714493	64.54063812603829	64.54231123395303	64.54750719557329	64.55616105737602	64.56820900389259	64.58358835014204	64.60223752485273	64.61410340361283	64.67459288161821	64.77564677920168	64.91033290434474	65.07269149517101	65.25760210524962	65.46066849844604	65.67811922402805	65.90672177178473	66.14370871402654	66.38671367333465	66.63371610179544	66.88299363257141	67.13308095328672	67.38273440041856	67.63090091079708	67.87669214361934	68.11936137163093	68.35828361518604	68.59293874288807	68.82289685773449	69.04780564235676	69.26737933858513	69.48138927390538	69.68965577996254	69.8920411991871	70.08844390061647	70.27879272062755	70.46304285798645	70.64117182548897	70.81317597708257	70.97906793011923	71.1388737228984	71.29263095609629	71.44038680737393	71.58219644680068	71.71812177774399	71.84823010846142	71.97259328723842	72.09128674448921	72.20438877947015	72.31197996036904	72.41414248087557	72.51095982085447	72.60251623355926	72.68889649662339	72.77018555221926	72.84646831626837	72.91782942951448	72.98435311249884	73.04612299628656	73.1032220137488	73.15573228715108	73.20373504842898	73.24731056684307	73.28653809248642	73.32149581186388	73.35226081000636	73.37890904524895	73.40151532629689	73.42015330020759	73.43489543980323	73.44581304181341	73.4529762246394	73.45645393011291	73.45659393347199	73.4602850391209	73.46746179932855	73.47805991108184	73.49201620500624	73.5092686340028	73.52102232554012	73.56173445095914	73.64631706723321	73.76737521759168	73.91854989978845	74.09437600809613	74.29015999957646	74.50187390206275	74.72606397402336	74.95977185532738	75.20046648643856	75.44598532600517	75.69448360253054	75.94439050391762	76.19437135635452	76.44329506994723	76.69020569709886	76.93429822558723	77.17489768734895	77.41144106549143	77.64346153948608	77.87057491785013	78.09246807490219	78.30888894233526	78.51963784084985	78.72455992604822	78.92353877622375	79.11649068223358	79.30336022199714	79.48411561143568	79.65874564628425	79.82725622971199	79.98966792322983	80.14601367203818	80.2963366821863	80.44068895129499	80.579129604463	80.71172377848934	80.83854150454853	80.95965674596687	81.07514669176166	81.18509097977132	81.28957119614226	81.38867029491381	81.48247226867814	81.57106168591442	81.65452347178814	81.73294256321745	81.80640375848853	81.87499146447024	81.93878959350884	81.99788138186653	82.05234931931942	82.10227502230502	82.14773918623533	82.18882150015612	82.2256006150621	82.25815408967615	82.28655837027931	82.31088875940539	82.33121940450825	82.34762328263302	82.36017219514632	82.36893676543045	82.3739864399031	82.37538948929577	82.37756596158607	82.38325601085448	82.39239484597174	82.40491881187351	82.4207653820854	82.43987314321646	82.45922955332723	82.5259827082726	82.63224476328686	82.77123134732702	82.93711036001365	83.12487141117356	83.33021329307985	83.54944648835621	83.77940923892416	84.01739511522983	84.26109032811802	84.50851967301767	84.75799987979383	85.00809933869368	85.25760344690639	85.50548415990835	85.75087465223042	85.99304676633882	86.23139151161304	86.46540248913772	86.69466159639111	86.91882664695902	87.13762060523369	87.35082227781004	87.55825839839402	87.75979678826133	87.95534049339447	88.14482237775292	88.32820102719086	88.5054568780977	88.6765887402206	88.84161131547496	89.00055241016251	89.15345109490457	89.30035579482059	89.44132270566045	89.57641458432158	89.70569943930262	89.8292496819499	89.94714119966602	90.05945264562382	90.166264862685	90.26766024525325	90.3637224158431	90.45453571565994	90.54018496858964	90.6207551232756	90.69633107214254	90.76699740390404	90.83283826569767	90.8939371950597	90.95037701629556	91.00223972922211	91.0496064329803	91.09255725475379	91.13117129569724	91.16552658746187	91.19570005595573	91.22176749692245	91.2438035541278	91.26188170796023	91.27607426377554	91.28645235024764	91.29308591792838	91.29604374132246	91.29669406029168	91.30088608040703	91.30855451786694	91.31963523207362	91.33406521448144	91.35178257631534	91.35546350862111	91.40294007672009	91.49316129159976	91.6188896955971	91.77390222156309	91.9528510849693	92.15114386804834	92.36484004053926	92.5905610871406	92.82541362756632	93.06692265301142	93.31297396161557	93.56176446289112	93.81175927628756	94.06165469741637	94.31034621976701	94.55690096829048	94.80053372361131	95.04058650906018	95.27651090600727	95.50785271894922	95.73423861876788	95.95536477570656	96.17098707992078	96.3809126727851	96.58499259303869	96.78311546032653	96.97520179736712	97.16119986676546	97.34108100944187	97.51483662019362	97.68247489339205	97.84401824373946	97.99950123619011	98.14896841093291	98.29247286583762	98.43007467201203	98.56183970696328	98.68783863750869	98.80814592095705	98.92283913854027	99.03199824447479	99.13570504179891	99.2340426640021	99.32709520250644	99.41494729763822	99.49768388974445	99.57538990970838	99.64815011069349	99.71604883780883	99.77916991524918	99.83759647821414	99.8914108981126	99.9406946631937	99.9855283297645	100.02599144054244	100.0621624936989	100.09411889010397	100.12193691466197	100.14569170538562	100.16545724366225	100.1813063387124	100.19331062391444	100.20154055442016	100.2060654087595	100.20695329015226	100.2096354439484	100.21582185356279	100.22544789102906	100.23845006292207	100.25476600342408	100.27433445534558	100.30099140734622	100.37384433240366	100.48517320922886	100.62833834400206	100.79763266381276	100.98815358217567	101.19569285580256	101.41664124631923	101.64790628513245	101.88684123346108	102.1311837745673	102.37900309578434	102.62865420413463	102.87873848639495	103.1280698015204	103.3756446189341	103.62061713764297	103.86227733710426	104.10003192302324	104.33338795068435	104.56193884976794	104.78535232345129	105.00335986459329	105.21574761843306	105.42234858357801	105.62303594007794	105.81771726277898	106.00632941094612	106.18883423214298	106.36521504902655	106.53547306515591	106.69962499824993	106.85770040500782	107.0097397632277	107.1557927330989	107.2959165007008	107.43017464859551	107.55863587452923	107.68137312284671	107.7984627336106	107.90998369438637	108.01601711402141	108.11664557498962	108.2119528378859	108.3020233203339	108.38694189070836	108.46679349430181	108.54166299971706	108.6116349356558	108.67679337615316	108.73722175896589	108.7930028002983	108.8442183728088	108.8909494432317	108.93327599326882	108.97127697534302	109.00503026391354	109.03461262576518	109.06009969255634	109.08156594298728	109.0990846898815	109.11272807068141	109.12256704570697	109.12867139747588	109.13110973252947	109.13226997865905	109.13696253021132	109.14512226798517	109.1566852132881	109.17158851880644	109.1897704539472	109.19396230250224	109.24803106709317	109.3437426240022	109.47401374082901	109.63275435053646	109.8147316172944	110.01545217551735	110.23106100161489	110.4582532973472	110.69419931570347	110.9364789335936	111.18302528092681	111.43207607585171	111.68213160209827	111.93191847476574	112.18035817055481	112.42654038854641	112.66969932316572	112.90919364857453	113.14448923796759	113.37514419665912	113.60079583892849	113.82114944747235	114.03596870639515	114.24506742503377	114.44830237198941	114.64556710538486	114.83678631671826	115.02191181942115	115.2009180443707	115.37379890821059	115.54056484642754	115.70124009322613	115.85586077260997	116.00447274264745	116.14713016140173	116.28389402577307	116.41483093485553	116.54001216547678	116.65951266055825	116.77341037330888	116.88178556684602	116.98472024827511	117.08229772477584	117.17460217639258	117.26171831171091	117.34373107831634	117.42072539886674	117.49278597533595	117.55999708976145	117.62244247364413	117.68020516034899	117.73336739960308	117.78201055101451	117.826215029447	117.86606023102297	117.90162449950839	117.93298507775815	117.96021808830717	117.9833985045411	118.00260014123776	118.0178956396624	118.02935646505406	118.0370529043177	118.04105406798973	118.04142789188805	118.04461463553889	118.05129633277052	118.06140851838518	118.07488786066908	118.09167215329788
