397.48589222360135	357.62150263182286	358.44269849521555	358.41264561886845	357.5587207587369	357.28338468861955	358.2999806669313	358.82925951456855	358.4693059746844	357.7250158766549	357.9542653131817	358.48650726687293	358.4752652429384	357.7722707456895
396.73700384773764	356.2858845936961	357.344378786074	357.27871517006423	356.63050749331376	356.09666609556643	357.4790233107128	357.7469575299855	357.4431398019515	356.3374425152993	356.71494941321305	357.43237386183085	357.2431669145758	356.5056170883197
395.4010456932913	355.2013315590509	355.9630953857674	356.37101685422283	355.684285042345	355.09509951999723	356.2521144523411	356.96989953531323	356.69493048895316	355.7180448840752	355.79369909215393	356.20787508463445	356.3748196784454	355.72533525637306
396.31677403647586	356.3934128427034	357.2465705996054	357.29026288483806	356.631206861598	356.0333984082447	357.4985554717324	357.570964774672	357.6388398220822	356.3452991229725	356.6289468210212	357.4960740385044	357.31565892974254	356.53562805471745
396.8680640415662	356.81680411603685	357.46831777742204	357.8046594083868	357.2297015286397	356.98738598996573	358.01684979040067	358.0907401575864	357.9607945201248	356.76659842298534	357.3414278766527	357.8909698896302	358.0475792551381	357.3105049056447
397.74319801042316	357.3960685877409	358.2000440675281	358.34372831322423	357.60907342989486	357.26995481150146	358.1865929153498	358.97813474908384	358.3021297084266	357.39256486357965	357.87796196965826	358.34256217496795	358.2866204180938	357.69262730461287
395.8056834919613	356.14974236374434	356.55030886390966	356.6389954349962	356.35230759004725	355.77056765825887	356.6437499631686	357.441294301968	356.83843661033274	355.9257261201384	356.5668945416338	356.9735184151656	356.7597353322438	356.3363837560723
407.7235614371051	367.26979126966785	367.9900386588698	368.36219812309685	367.6724888861588	367.42608202664144	368.17594548914735	368.49783263356164	368.3473608426102	367.2724617494273	367.7959469169904	368.2780869522121	368.53372907801696	367.55741893511976
406.85906755987884	366.8522752551404	367.7861962812632	367.5736720486913	367.31668388170056	366.6767472622632	367.8966791110401	368.17902791767085	367.7957134049225	366.9196439928466	367.1808641316285	367.78336750457845	367.89861683990586	367.3022620847195
395.6739871378047	355.3669271634399	356.3616156337954	356.1004718196565	355.6343359969105	355.08483144752796	356.1896187122103	356.48072355981526	356.220389959461	355.4077663387742	355.8830021272147	356.5218857296055	356.34479135696165	355.75459608538654
396.37250208979003	356.4874989905604	357.38333458513307	357.34689525754357	356.6152028388036	356.31259728193635	357.15090203532185	357.94399210969686	357.39453864143974	356.49752553438645	356.71103979808544	357.2621077332007	357.24330430005864	356.57251415722044
406.80677719828816	366.69480031409836	367.8143911810809	368.01313079487863	367.4007073807437	366.64972203580004	367.97280266779524	368.0124229980747	368.0023324560044	367.17323151967156	367.2158045978501	367.82948294396004	367.65959277587297	367.2298603801043
396.11572653500485	356.09691815672363	356.8356502249709	356.83829603570183	356.07534286332486	355.7671045290358	356.9712960796395	357.19120842137454	356.8658062044607	356.1006346681048	356.25674727076733	356.9768397196706	356.5813593583768	356.0030157593403
397.241706901126	357.17494588610236	357.70326296135056	357.5691895165795	357.3293175412037	356.88707513581437	357.78347921979855	358.4379398566325	358.0584379782729	356.9635584354644	357.1270086085447	357.99205755872026	357.78320281310886	357.26844270566005
396.6929034003887	356.61145960712895	356.96973378492095	357.13895142979334	357.01097135543694	356.03869943669287	357.1115071684753	357.89687173421544	357.2668992589729	356.28688750225587	357.0600620308936	357.182275489774	357.2395313783754	356.5777260672908
396.51272374597863	356.42077553837896	357.23018549533003	357.2040001602726	356.69596576782243	356.06667861749384	357.16584337026757	357.5425260932856	357.41241626564135	356.75279984938635	356.9340900862233	357.6345915749379	357.57989313330245	356.59131448389513
397.1355925544631	356.717454582713	357.51161072229377	357.9438097618077	357.30355317605563	356.67693536583573	357.7485263258218	358.37772608626864	357.7303498132098	356.8927026035327	357.45734115485016	357.76739515554647	358.0363769757361	357.2361373916633
397.7618320999825	357.5893225220555	358.3579379979108	358.14219091298787	357.5369259070019	357.1258622876952	358.5148042244522	358.67778583630167	358.65501198206925	357.43669549574884	357.97575423008004	358.51362214486903	358.1206155606702	357.35814955710816
397.08534685919085	357.0719644918419	357.9101540986671	357.793773704462	357.1649827393986	356.9206422318878	357.58228149147646	358.4704124128591	358.1898141452367	356.9946657629388	357.1606634679419	357.91166278553237	358.06074295549513	357.0102177353514
397.62844550863133	357.64516526594144	358.2073562721805	358.1433020772917	357.73441879006805	357.4484418000597	358.4416577587749	358.9499006749896	358.24627341020346	357.67952563816823	357.63207548008154	358.43088531328493	358.2149001588876	357.34393901023634
411.86099954000707	371.8805029322298	372.7039956205021	372.7058232022892	372.29901309962275	371.89832018889564	372.910662822389	373.36650549135095	372.8713347419192	372.10151408964555	372.11774786987735	372.73776335636813	372.6890945587168	372.3206985106425
397.2642683984071	356.89056203294547	357.74174397854887	358.0494935178933	357.1510412500827	356.70143328133065	357.9331778317638	358.43064256519506	358.153737339048	356.9722358904807	357.24359261910985	357.86790301568135	357.9475251663363	357.17402158199343
