373.29900782320993	192.84723815039087	192.19822852190993	192.39848115221957	192.88875460271518	193.97967758676668	193.4507649278833	193.36742181403935	194.2096034667888	193.5996964843382	193.4301652493683	194.73723030993455	193.757407014143	193.99257759925368	192.98157586394228	193.8374546981704	193.36299851870825	194.3671340027313	193.8103873015849	193.8093456681606	193.23515859726973	194.03164003998228	193.40590307820332	193.96595500637488	193.33065366155853	193.25964532042536	192.7729248936352	194.15629909332336	193.41801863337233	193.99442207059536	193.03479867322642	192.9871867649898	194.31546586720742	194.36719636368974	193.80328022994757	193.93625574131266	193.3040160311121	193.42627465251007	193.44038509934035	193.12802328234923	194.8891569526579	193.76073449404845
374.33769108862066	194.0863813515425	193.18205420374363	193.47340188823227	194.18890408263496	195.10605875983583	194.6478655961128	194.4425075449198	195.30924126967142	194.8212278696058	194.4225975214327	196.19258168405554	194.911271005527	195.2615102677534	193.92217953557935	194.6065299758685	194.2923683481582	195.41880590772897	195.03268899061743	194.87821202195215	194.50245725736664	194.94314983792577	194.42029763513113	195.18796832775234	194.1103119543343	194.5952982750616	193.76464963507698	195.20263775660783	194.35994019181464	195.36192946574982	194.15056539179116	194.1149912537383	195.49075687934516	195.5251213837467	195.12852171878967	194.92285720862873	194.444049199735	194.41982280023626	194.64258866956695	194.28564345519175	196.15705051801416	194.67168129250535
377.7496404996887	197.2722556024271	196.6912580469443	196.50717583794997	197.44714133872162	198.4602469754754	197.6863679400647	197.70770464662607	198.37539001031672	197.7598554507785	198.04709695313701	199.46255560632335	198.09730595401902	198.50433862864588	197.36886249247317	198.25470474679162	197.62949022502693	198.74218761755924	197.98116364953933	197.95342943524088	197.64717786579087	198.58698570900816	197.497096628759	198.53529331783625	197.58959490693715	197.6786712962678	197.0053913964963	198.87808836941844	197.77707263743127	198.52874052934948	197.30565078396472	197.5239533262672	198.52407753567684	198.62564165354556	198.11855338890314	198.09144590568036	197.8231097205192	197.5545768415284	198.02851924606125	197.58748245021548	199.49199265218098	198.05984143490753
375.2947303579635	195.0135082504832	194.48965941264498	194.49310019601728	195.1492837199616	195.96368118727904	195.45435855810354	195.54007706449738	196.14878479322076	195.71006276822106	195.53784059233624	196.95952745272558	196.02757411321033	196.2663962130688	195.178154069767	195.79168780134353	195.58244470740806	196.45291575509856	196.03468811898182	195.78372693900423	195.65189499425315	196.0967577598742	195.46432533561745	196.30484825403227	195.31282529721454	195.41480923572084	194.91202205338232	196.40286991086387	195.44220624064758	196.25315102668384	195.14038561146862	195.5138867667095	196.48633683987475	196.5151803778134	196.1912204062582	195.91990972049643	195.49318620260146	195.53195428905997	195.640010907138	195.50863658341115	197.09898804575693	196.0169946137628
375.39811842557407	195.0443837539797	194.29332926498068	194.24376711022916	195.24074702681227	196.00847869920176	195.69964394233074	195.5174188001416	196.36525417507406	195.76843050341847	195.71790283736289	197.29026128497523	196.05830651377198	196.20995986975004	195.00119815713933	195.73770668026532	195.45133624019707	196.3459147051188	195.83277816915952	195.63942556018011	195.6037034805408	196.31897783391418	195.47771112002928	196.2327752757514	195.3606600969909	195.425941362228	194.87726055122312	196.62601201116814	195.54507626188575	196.2195704353445	195.0757694257759	195.26343833676347	196.256802335702	196.26876664337843	195.90237458180863	196.00755180879077	195.47967711140896	195.5518892937765	195.65553334616487	195.51566690821608	197.39562351305705	195.93679468715095
371.0125130285568	190.67396905445406	190.00423603488238	190.15526285792635	190.60751935758873	191.5877377512619	191.22938765923195	191.1947057362377	191.75801633730867	191.41865681729982	191.35048491224822	192.5991418314132	191.57197595941363	191.95624045306886	190.54613237022966	191.4930162190571	191.1891788055747	192.1407877541542	191.407977197937	191.38137611379517	191.21164246765238	191.71369683922856	191.17153975088615	191.7841686052613	190.87961284665516	191.28195107325527	190.6304303086807	192.17355174696667	191.17963240700442	191.86373667911784	190.76446246415537	191.13319961301784	192.2361213223644	192.24027477520093	191.70001447170716	191.74615157618643	191.0922148031114	190.91661527024542	191.52228376696473	191.04427068763817	192.84419165776862	191.49694785474986
376.5123302233739	196.2103105716007	195.38857657399868	195.40570530579674	196.2050215335118	197.2369058085986	196.62998070684657	196.72030516357677	197.44077416416195	196.87884335262223	196.62984702512023	198.1527734756557	196.84850860197628	197.38223125981443	196.00723067257906	197.17938090190592	196.6921370307469	197.45300281781198	196.87026055385377	196.75070921048922	196.6466976159626	197.27988221293708	196.3835655249049	197.1896788811643	196.40800467653344	196.4542534428222	196.04442091600063	197.533738925053	196.67563974670216	197.24998329050024	196.26376007231016	196.31730425120554	197.5228317412519	197.3700748383908	197.38987401820995	197.245399929518	196.58475497101836	196.5671786407189	197.11732917725294	196.54370721429513	198.3572383767023	197.1447061797383
347.7416198301437	167.6460885866033	166.99190724987494	166.85123248724125	167.55794748637112	168.83057707566164	167.97354989163512	168.25940108251098	168.830793704251	168.27637125072064	168.29431966635775	169.71654076188577	168.41518609819576	168.65066106706416	167.6202014492939	168.58390357630486	168.10462997277904	169.07609550249137	168.55523305794375	168.3419462864287	168.14239610424818	168.71072505207337	167.9538960827113	168.81404161219598	167.90822791363578	168.18883088971882	167.26940066317826	168.83953054963558	168.05674055859748	168.759532700919	167.79288837422274	167.79434602096342	168.77723419592812	168.99487143854316	168.7882994782015	168.33801899974242	167.9865283618928	167.81489583275066	168.17468161258796	167.95651878147265	169.84301461250385	168.3985994223329
344.5884943077798	164.0867400315943	163.38614517132305	163.75135782291613	164.5245724338999	165.1957465383714	164.68377391190762	164.86186217122793	165.54628391973628	164.99514219220885	165.0014842430645	166.21790697478383	164.93740875655027	165.39481963591953	164.06396657948773	164.9610435944809	164.70819340994615	165.6998770099795	165.12731017714816	165.12132161892634	164.78301703974972	165.20153569123931	164.52164286604216	165.61256692167188	164.47850031857507	164.76810733574717	164.20527705911005	165.56320031605733	164.69138267347313	165.4146084931808	164.52405965638525	164.61822096030684	165.78665306768818	165.72278898150623	165.45136403578994	165.31504534065635	164.7720939929198	164.8184822371427	164.83118020401957	164.77194278728695	166.46351754585237	165.28128103733877
371.1472940143524	190.760167914323	190.14915590408086	189.89123879465285	190.7813104449698	191.9054612756159	191.31113771248715	191.17444121840413	191.86761205801918	191.3876816756474	191.33195354907798	192.52010300107906	191.62951490752772	191.75187387607014	190.52300153787317	191.64303532393095	191.32079783776788	192.12947835878253	191.46451590194312	191.24373862269508	191.3151323662524	191.6500041469522	191.17188621024818	191.97772647045144	191.07767354937303	190.96346067127268	190.41707805238818	191.95189071645626	191.3787806019908	191.77049688657388	190.78469063745928	190.9547959335356	192.102699786465	192.24607485358752	191.76535818166184	191.53757932216035	191.2153205164057	191.151428604643	191.22744647342478	191.0109731710022	192.69748443709983	191.4233124731706
