-0.007936746587655197	1.6073698859446035	-0.00043092153748980344	1.	453.
-0.02819324955262892	1.4460620398379032	-0.00045582766394969276	1.	112
-0.008092300346762338	1.502415193836785	-0.00045465105135655826	1.	421
-0.015396177622003071	1.7733797725563427	-0.00043294664582926856	1.	218
-0.0007341531294413617	-1.2269232696120111	-0.00022342316916423854	1.	1710.
-0.012444235302365936	1.398147156042144	-0.000680912614632323	1.	139
-0.020491427821272	0.9550438893745954	-0.0005277546937396682	1.	121
-0.0015876284315097244	1.613625512673439	-0.0003829590916946124	1.	1260.
-0.0017373097443844632	2.1490687315929913	0.23208144203007486	1.	269
-0.004566058571189968	2.0211892990698153	0.00007558795982076649	1.	90
-0.002491992176840041	1.1175091174184224	-0.0010447604568064595	1.	540.
-0.00042466353716696936	0.4495220587020057	0.0007399949825869223	1.	2790.
-0.018631209401192006	1.2046409552168678	-0.001054912543613229	1.	105
-0.015495421888158223	1.973127853599054	-0.0012726503838897951	1.	90
-0.015589992973614741	1.770318446013416	-0.0006506372565786567	1.	224
-0.013818420978908286	1.817860395469922	-0.0007201040558433291	1.	211
-0.009370130827359269	2.0945398777350555	-0.00013768376783418468	1.	408
-0.02072507793337608	1.4466008153632364	-0.0004854521962014413	1.	140.
-0.005833342127500307	-0.6295321169990831	-0.0003503592310776238	1.	204.
-0.006914667533374441	1.0368764848020189	-0.0003502714703864651	1.	431
-0.0007759707189993748	-0.6006495517257251	0.0006190062668888219	1.	2970.
-0.01267381428330272	0.8813902505220365	-0.0006208241970848682	1.	202.
-0.01215716771202624	1.6915550804355277	-0.0009849166720283797	1.	202
-0.010768288584824814	1.9996693120334554	-0.0005301159940307443	1.	338
-0.012554468055676837	2.1623778691523556	-0.00045904389345174934	1.	302
-0.0019906019456861213	1.776345482632825	2.8407198526315645	1.	989
-0.017334775196892638	1.8183280345604471	0.0006122938678468914	1.	154
-0.01570786020290771	1.5571656654627843	-0.0004401866643031216	1.	133
-0.009214486364881919	1.9084850188699578	0.4651839100213093	1.	179
