391.6460064723295	351.5635190892498	352.15200116761315	352.11491968347275	351.8747754334888	351.272707911776	352.4105728821326	352.64990906645227	352.6497516218396	351.3373163263634	351.7341308925929	352.4242248334531	352.3924400733492	351.7341713181133
395.63889484584	355.24432061911193	356.3338347903899	356.2918287228307	355.87213116858294	355.08093097829203	356.4321232248314	356.795421813169	356.4514696420497	355.68361596277373	355.6928604226691	356.3889434307739	356.15369926712253	355.5116163668539
401.96014920130494	361.9719832417264	362.7824270223098	362.6336934480973	362.31472090985426	361.8790572281208	362.7400101607868	363.1711286140184	363.02954613379967	362.0991710155495	362.50823169955163	362.81207675423957	362.90721137778985	361.9075510980265
397.60027989048353	357.5015231047838	358.2097183670987	358.24629488721064	357.6509832315481	357.09268916602736	358.2603385951853	358.58699650710173	358.35307105102146	357.42925231353	357.9902780615287	358.43747272706764	358.5268922314088	357.74193646398805
396.6658586113791	356.34707165843656	357.0555808794104	357.2594865040714	356.9459311263424	356.20879949790276	357.4304345304923	357.8626086188002	357.6147357897704	356.528537007871	356.9605801516502	357.54648093515596	357.4809801552346	356.52772093779276
388.19068072755675	348.026721282885	348.63278139400455	348.6579262879403	348.2037997153652	347.9263234043859	348.64722341976704	349.1285866965938	349.0087253819795	347.84398408426057	348.33327811937806	348.96242944441974	348.77773343862464	347.9973362780084
398.224287416222	357.9211691050539	358.8707553573139	358.9935800048544	358.0737261294254	357.7903233147054	358.65195409831296	359.21204934458217	358.76142086770983	358.1820741567251	358.53924564326474	359.01976145259545	358.9870202800022	358.22201500614545
364.5048377861899	324.6220307358501	325.35117081983503	325.28430438507496	324.94109726834256	324.0770183630306	325.32154635533806	325.62963401541344	325.3238363170025	324.452376728604	324.9271911434195	325.2499177974343	325.47019796742643	324.55535040581736
364.566037587968	324.42282588906653	325.35624833618226	325.17711915719264	324.7888420785117	324.3500006542131	325.27122349309474	325.889022737447	325.57271896376426	324.4278835183261	324.8402411245444	325.3991812861863	325.23470827130285	324.4728969980608
392.6500145248131	352.4661986765225	353.0668223672178	353.49513955891206	352.9024151562935	352.2778801164823	353.1844363087023	353.8841705620225	353.6517799316861	352.6593805276107	352.7870969230149	353.3177556523827	353.5121368818762	352.42370149990523
384.6754534310844	344.3358081967196	345.0256995690505	345.3653940504955	344.7177791721941	344.1560821446458	345.15120350658435	345.79234298534044	345.6579677498853	344.5932868177949	344.80181788557894	345.27638430969733	345.4076751336167	344.4355536542324
364.38734272450694	324.39295392468915	325.0115606976903	325.322324555058	324.6657086984766	324.3761800341362	325.44542143655525	325.87800989762087	325.28453997297527	324.3216626090933	324.7582144466517	325.5297074194077	325.2991846710721	324.5353377763388
396.0539954082018	355.79213516259244	356.56372750345423	356.8922265289019	356.15986417215237	355.7304497513552	356.76023468314276	357.1497172337981	356.9020157692545	356.1079027713572	356.52907566262843	356.9195757566641	356.6591048334278	356.2847911992553
399.025935157311	358.94910764060666	359.5472547851024	359.8021954212283	359.2234656219031	358.75768013839087	359.68730899421234	360.3204081007409	359.8812992004021	359.17215470367313	359.3254093188955	359.9006420382861	359.86647311400833	358.98626887032316
396.6991949498806	356.57522480737344	357.036052874599	357.12142412939903	356.64056007560396	356.29303321844895	357.1187680868418	357.81515531159624	357.60687749273035	356.3934927450585	356.9344727693977	357.28246638820673	357.48115766537	356.55970082316884
397.11780941111925	356.9395775277801	357.7921560664736	357.61656556855627	357.3724084727404	356.6567407810114	357.7743530855871	358.42052255864655	357.77290404404226	357.0909021233999	357.15019495598415	357.9123874772142	357.67181369322157	357.2609781596326
394.7016732846748	354.5529887817376	355.0138896877737	355.46524614790883	354.71312823457254	354.2262655172185	355.39332034496135	355.73466186585404	355.58026256591677	354.7097429719986	354.820557603993	355.2403331589765	355.29984757322154	354.63959852300354
389.2259375717241	349.1075223833217	349.83437721701335	349.9904831010165	349.42567198419687	348.68954375646945	349.8734286988096	350.3676364518889	350.07709781901116	349.0499633558703	349.21431624664416	349.9581724464144	349.9636080614869	349.0053231741971
386.12055505947376	345.9913991547005	346.5667655124952	346.6795820181327	346.28173219322366	345.93984878879235	346.63879060204033	347.3584500834905	347.11622846756393	346.10065188370754	346.333271348073	346.95625531597216	346.65977963725373	346.1130910159775
389.2118175738279	348.8158037855857	349.6761066454631	349.8330926919191	349.092230590469	348.8277025779185	349.62003847925246	350.37793443945225	349.9669476292424	348.8338706252416	349.44243848488645	349.99090443336524	349.64652931430754	349.13076622876594
364.38974478824036	324.4193829413367	325.26146923274905	325.3781076722123	324.82411617227586	324.2966196022596	325.4109946440241	325.66713880906593	325.29745783593404	324.34876673669186	325.0498944787503	325.44882794718023	325.29195129637253	324.47686536693936
392.65926863316224	352.52751982193547	353.10898365763694	353.4627180856813	352.7480907944874	352.24908181255904	353.3368966578484	353.60838245072677	353.4810405039692	352.5500158103059	352.846461624932	353.31857033292715	353.3598567957306	352.78501176492796
